Words			Original Roots		Predicted roots
रुपये		रुपया			धससससससससससससससससस
से		से			पोजिाााााााााााााा
अधिक		अधिक			मेंंंंंंंंंंंंंंंं
है		है			भीीीीीीीीीीीीीीीीी
,		COMMA			आससससससससससससससससस
वहां		वहाँ			राज्प
इस		यह			कारररररररररररररररर
योजना		योजना			ि्पइितमििििििििििि
में		में			मजदइरीीीीीीीीीीीीी
भी		भी			हीीीीीीीीीीीीीीीीी
उस		वह			माि्प
राज्य		राज्य			हो
की		का			ैैैैैैैैैैैैैैैैैै
न्यूनतम		न्यूनतम			पािन
मजदूरी		मजदूरी			दे
ही		ही			काेेेेेेेेेेेेेेेे
मान्य		मान्य			कफफफफफफफफफफफफफफफफफ
होगी		हो			राज्प
।		।			काेेेेेेेेेेेेेेेे
यानि		यानि			लोग
देश		देश			कोोोोोोोोोोोोोोोोो
के		का			चबबबबबबबबबबबबबबबबब
कई		कई			ब५ीीीीीीीीीीीीीीीी
राज्यों		राज्य			हुफफफफफफफफफफफफफफफफ
के		का			मजदइरीीीीीीीीीीीीी
लोगों		लोग			मनलाग
को		को			ैैैैैैैैैैैैैैैैैै
अब		अब			लोकसभााााााााााााा
बढ़ी		बढ़			मेंंंंंंंंंंंंंंंं
हुई		हो			धससससससससससससससससस
मजदूरी		मजदूरी			बनल
मिलेगी		मिल			यररररररररररररररररर
।		।			टर्टाााााााााााााा
लोकसभा		लोकसभा			काेेेेेेेेेेेेेेेे
में		में			दडराि
इस		यह			ग्रामीण
बिल		बिल			रोजगाररररररररररररर
पर		पर			मंत्रीीीीीीीीीीीीी
चर्चा		चर्चा			रोुवं
के		के			य्रसाद
दौरान		दौरान			िेेेेेेेेेेेेेेेेे
ग्रामीण		ग्रामीण			कह
रोजगार		रोजगार			कननननननननननननननननन
मंत्री		मंत्री			धसम
रघुवंश		रघुवंश			शककककककककककककककककक
प्रसाद		प्रसाद			Uररररररररररररररररर
ने		ने			चहमममममममममममममममम
कहा		कह			सुूारररररररररररररर
कि		कि			कररररररररररररररररर
इसमें		यह			लनपा
एक		एक			गपा
और		और			ह।ोोोोोोोोोोोोोोोो
अहम		अहम			ैैैैैैैैैैैैैैैैैै
सुधार		सुधार			आि्हंिे
कर		कर			कह
लिया		ले			कननननननननननननननननन
गया		जा			ि्पइितमििििििििििि
है		है			मजदइरीीीीीीीीीीीीी
।		।			तप््््््््््््््््
उन्होंने		वह			करिा
कहा		कह			राज्प
कि		कि			कााााााााााााााााा
न्यूनतम		न्यूनतम			चूनकाररररररररररररर
मजदूरी		मजदूरी			ह।ोोोोोोोोोोोोोोोो
तय		तय			ैैैैैैैैैैैैैैैैैै
करना		कर			धसलनशशशशशशशशशशशशशश
राज्य		राज्य			राज्प
का		का			मेंंंंंंंंंंंंंंंं
अधिकार		अधिकार			धसक
है		है			दररररररररररररररररर
।		।			भीीीीीीीीीीीीीीीीी
इसलिए		इसलिये			चलग
राज्यों		राज्य			छ
में		में			चलग
इसकी		यह			ह।ोोोोोोोोोोोोोोोो
दर		दर			ैैैैैैैैैैैैैैैैैै
भी		भी			कफफफफफफफफफफफफफफफफफ
अलग		अलग			राज्प
-		-			मेंंंंंंंंंंंंंंंं
अलग		अलग			ि्पइितमििििििििििि
है		है			मजदइरीीीीीीीीीीीीी
।		।			ओ२२२२२२२२२२२२२२२२२
कई		कई			रुयपा
राज्यों		राज्य			सेेेेेेेेेेेेेेेेे
में		में			चूनकीीीीीीीीीीीीीी
न्यूनतम		न्यूनतम			ह।ोोोोोोोोोोोोोोोो
मजदूरी		मजदूरी			ैैैैैैैैैैैैैैैैैै
६०		६०			वसाााााााााााााााा
रुपये		रुपया			राज्प
से		से			मेंंंंंंंंंंंंंंंं
अधिक		अधिक			धससससससससससससससससस
है		है			पोजिाााााााााााााा
।		।			काेेेेेेेेेेेेेेेे
ऐसे		ऐसा			तहतततततततततततततततत
राज्यों		राज्य			हो
में		में			वालााााााााााााााा
इस		यह			कामममममममममममममममम
योजना		योजना			मेंंंंंंंंंंंंंंंं
के		के			भीीीीीीीीीीीीीीीीी
तहत		तहत			आससससससससससससससससस
होने		हो			राज्प
वाले		वाला			कारररररररररररररररर
काम		काम			दररररररररररररररररर
में		में			हीीीीीीीीीीीीीीीीी
भी		भी			लागइ
उस		वह			हो
राज्य		राज्य			ैैैैैैैैैैैैैैैैैै
की		का			आि्हंिे
दर		दर			कह
ही		ही			कननननननननननननननननन
लागू		लागू			पहहहहहहहहहहहहहहहहह
होगी		हो			पोजिाााााााााााााा
।		।			दे
उन्होंने		वह			काेेेेेेेेेेेेेेेे
कहा		कह			शककककककककककककककककक
कि		कि			तनहाफफफफफफफफफफफफफफ
यह		यह			हनस्सााााााााााााा
योजना		योजना			सेेेेेेेेेेेेेेेेे
देश		देश			एुरइ
के		का			हो
एक		एक			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
तिहाई		तिहाई			लेकनि
हिस्से		हिस्सा			जल्दीीीीीीीीीीीीीी
से		से			हीीीीीीीीीीीीीीीीी
शुरू		शुरू			धसा
होगी		हो			यइराेेेेेेेेेेेेेे
,		COMMA			दे
लेकिन		लेकिन			मेंंंंंंंंंंंंंंंं
जल्दी		जल्दी			लागइ
ही		ही			कररररररररररररररररर
इसे		यह			दनप
पूरे		पूरा			जाशगाााााााााााााा
देश		देश			ैैैैैैैैैैैैैैैैैै
में		में			धस
लागू		लागू			लनशशशशशशशशशशशशशशशश
कर		कर			चूनकतममममममममममममम
दिया		दे			समप
जाएगा		जा			यांटरररररररररररररर
।		।			वर्ष
इसके		यह			कााााााााााााााााा
लिए		लिए			रख
अधिकतम		अधिकतम			गपा
समय		समय			ह।ोोोोोोोोोोोोोोोो
पांच		पांच			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
वर्ष		वर्ष			लेकनि
का		का			सरकारररररररररररररर
रखा		रख			कारररररररररररररररर
गया		जा			कोएनय
है		है			हो
,		COMMA			कननननननननननननननननन
लेकिन		लेकिन			आससेेेेेेेेेेेेेेे
सरकार		सरकार			यहलेेेेेेेेेेेेेेे
की		का			हीीीीीीीीीीीीीीीीी
कोशिश		कोशिश			धसा
होगी		हो			यइरााााााााााााााा
कि		कि			कररररररररररररररररर
उससे		वह			लनपा
पहले		पहले			जाशशशशशशशशशशशशशशशश
ही		ही			ैैैैैैैैैैैैैैैैैै
इसे		यह			धससससससससससससससससस
पूरा		पूरा			यररररररररररररररररर
कर		कर			टर्टाााााााााााााा
लिया		ले			काेेेेेेेेेेेेेेेे
जाए		जा			दडराि
।		।			वनयक्ष
इस		यह			िेेेेेेेेेेेेेेेेे
पर		पर			बारररररररररररररररर
चर्चा		चर्चा			छ
के		के			बारररररररररररररररर
दौरान		दौरान			थरोय
विपक्ष		विपक्ष			लगाप
ने		ने			कननननननननननननननननन
बार		बार			पोजिाााााााााााााा
-		-			मेंंंंंंंंंंंंंंंं
बार		बार			यरनवाररररररररररररर
आरोप		आरोप			मेंंंंंंंंंंंंंंंं
लगाया		लगा			शककककककककककककककककक
कि		कि			हीीीीीीीीीीीीीीीीी
योजना		योजना			व्पक्तनततततततततततत
में		में			कोोोोोोोोोोोोोोोोो
परिवार		परिवार			लाभभभभभभभभभभभभभभभभ
में		में			मनलाग
एक		एक			घओौौौौौौौौौौौौौौौौ
ही		ही			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
व्यक्ति		व्यक्ति			धसलनशशशशशशशशशशशशशश
को		को			धस
लाभ		लाभ			बाेेेेेेेेेेेेेेेे
मिलेगा		मिल			यरनवाररररररररररररर
NULL		null			मेंंंंंंंंंंंंंंंं
,		COMMA			थयसी
इसलिए		इसलिये			मतभेदददददददददददददद
इससे		यह			बे
बड़े		बड़ा			ैैैैैैैैैैैैैैैैैै
परिवार		परिवार			चगरररररररररररररररर
में		में			यरनवाररररररररररररर
आपसी		आपसी			काेेेेेेेेेेेेेेेे
मतभेद		मतभेद			शककककककककककककककककक
बढ़ेंगे		बढ़			भाफफफफफफफफफफफफफफफफ
।		।			कोोोोोोोोोोोोोोोोो
अगर		अगर			कामममममममममममममममम
परिवार		परिवार			मनलललललललललललललललल
के		का			गपा
एक		एक			तोोोोोोोोोोोोोोोोो
भाई		भाई			घओौौौौौौौौौौौौौौौौ
को		को			जरइरीीीीीीीीीीीीीी
काम		काम			िहीं
मिल		मिल			घओौौौौौौौौौौौौौौौौ
गया		जा			कननननननननननननननननन
तो		तो			वहहहहहहहहहहहहहहहहह
NULL		null			धस
जरूरी		जरूरी			मनली
नहीं		नहीं			रकम
NULL		null			कोोोोोोोोोोोोोोोोो
कि		कि			यइराेेेेेेेेेेेेेे
वह		वह			यरनवाररररररररररररर
इससे		यह			यररररररररररररररररर
मिली		मिल			खर्टरररररररररररररर
रकम		रकम			कर
को		को			ैैैैैैैैैैैैैैैैैै
पूरे		पूरा			वनयक्ष
परिवार		परिवार			काेेेेेेेेेेेेेेेे
पर		पर			धससससससससससससससससस
खर्च		खर्च			तर्क
करे		कर			कोोोोोोोोोोोोोोोोो
।		।			रोुवं
विपक्ष		विपक्ष			य्रसाद
के		का			िेेेेेेेेेेेेेेेेे
इस		यह			गलतततततततततततततततत
तर्क		तर्क			बताप
को		को			ैैैैैैैैैैैैैैैैैै
रघुवंश		रघुवंश			आि्हंिे
प्रसाद		प्रसाद			कह
ने		ने			छ
गलत		गलत			ऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐ
बताया		बता			तइयययययययययययययययय
।		।			कह
उन्होंने		वह			कागज
कहा		कह			कारररररररररररररररर
-		-			लेखी
'		SINGLE_QUOTE			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
तू		तू			घओौौौौौौौौौौौौौौौौ
कहता		कह			म।ं
कागज		कागज			कह
की		का			थंखि
लेखी		लेखी			कारररररररररररररररर
,		COMMA			देख
NULL		null			वनयक्ष
मैं		मैं			कााााााााााााााााा
कहता		कह			जवाब
आंखन		आंखन			दे
की		का			हुश
देखी		देख			आि्हंिे
विपक्ष		विपक्ष			कह
का		का			कननननननननननननननननन
जवाब		जवाब			हममममममममममममममममम
देते		दे			गाँववववववववववववववव
हुए		हो			काेेेेेेेेेेेेेेेे
उन्होंने		वह			लोग
कहा		कह			कारररररररररररररररर
कि		कि			स्उनतनतततततततततततत
हम		हम			सेेेेेेेेेेेेेेेेे
गांव		गांव			चट्०ीीीीीीीीीीीीीी
के		का			तरहहहहहहहहहहहहहहहह
लोगों		लोग			वाकनई
की		का			ह।ँँँँँँँँँँँँँँँँ
स्थिति		स्थिति			Uररररररररररररररररर
से		से			आिकी
अच्छी		अच्छा			सारााााााााााााााा
तरह		तरह			यरनस्उनतनप
वाकिफ		वाकिफ			कोोोोोोोोोोोोोोोोो
हैं		है			िजरररररररररररररररर
और		और			मेंंंंंंंंंंंंंंंं
उनकी		वह			रख
सारी		सारा			हुश
परिस्थितियों		परिस्थिति			हीीीीीीीीीीीीीीीीी
को		को			बेहतरीि
नजर		नजर			धंतजाममममममममममममम
में		में			कनपा
रखते		रख			गपा
हुए		हो			ह।ोोोोोोोोोोोोोोोो
ही		ही			ैैैैैैैैैैैैैैैैैै
बेहतरीन		बेहतरीन			आि्हंिे
इंतजाम		इंतजाम			कह
किया		कर			कननननननननननननननननन
गया		जा			म।ं
है		है			पहहहहहहहहहहहहहहहहह
।		।			कभीीीीीीीीीीीीीीीी
उन्होंने		वह			िहीं
कहा		कह			कह
कि		कि			कननननननननननननननननन
मैंने		मैं			धससससससससससससससससस
यह		यह			बनल
कभी		कभी			काेेेेेेेेेेेेेेेे
नहीं		नहीं			यारनतततततततततततततत
कहा		कह			हो
कि		कि			सेेेेेेेेेेेेेेेेे
इस		यह			बेरोजगारीीीीीीीीीी
बिल		बिल			Uररररररररररररररररर
के		के			गरीबी
पारित		पारित			खत्म
होने		हो			होोोोोोोोोोोोोोोोो
से		से			जाशगीीीीीीीीीीीीीी
बेरोजगारी		बेरोजगारी			ैैैैैैैैैैैैैैैैैै
और		और			आि्हंिे
गरीबी		गरीबी			कह
खत्म		खत्म			कननननननननननननननननन
हो		हो			बनल
जाएगी		जा			काेेेेेेेेेेेेेेेे
।		।			य्रावूाि
उन्होंने		वह			काेेेेेेेेेेेेेेेे
कहा		कह			मुताबनक
कि		कि			पदन
बिल		बिल			सरकारररररररररररररर
के		का			वादााााााााााााााा
प्रावधानों		प्रावधान			काेेेेेेेेेेेेेेेे
के		के			चिुरइय
मुताबिक		मुताबिक			कामममममममममममममममम
यदि		यदि			िहीं
सरकार		सरकार			देेेेेेेेेेेेेेेेे
वादे		वादा			सक
के		के			तोोोोोोोोोोोोोोोोो
अनुरूप		अनुरूप			वहहहहहहहहहहहहहहहहह
काम		काम			आतिी
नहीं		नहीं			हीीीीीीीीीीीीीीीीी
दे		दे			राएन
सकी		सक			बतडर
तो		तो			बेरोजगारीीीीीीीीीी
वह		वह			भत्ताााााााााााााा
उतनी		उतना			दे
ही		ही			ैैैैैैैैैैैैैैैैैै
राशि		राशि			कुख्पात
बतौर		बतौर			सरगिा
बेरोजगारी		बेरोजगारी			०ोााााााााााााााा
भत्ता		भत्ता			राजि
देगी		दे			गनरोहहहहहहहहहहहहहह
।		।			काेेेेेेेेेेेेेेेे
कुख्यात		कुख्यात			टारररररररररररररररर
सरगना		सरगना			गुंड
छोटा		छोटा			कोोोोोोोोोोोोोोोोो
राजन		राजन			हउनपाररररररररररररर
गिरोह		गिरोह			सहनततततततततततततततत
के		का			युलनसससससससससससससस
चार		चार			िेेेेेेेेेेेेेेेेे
गुंडों		गुंडा			एहर
को		को			काेेेेेेेेेेेेेेेे
हथियार		हथियार			आत्तरीीीीीीीीीीीीी
सहित		सहित			यए्टनमीीीीीीीीीीीी
पुलिस		पुलिस			क्षेत्रररररररररररर
ने		ने			सेेेेेेेेेेेेेेेेे
शहर		शहर			गनरई्ताररररररररररर
के		का			कनपा
उत्तरी		उत्तरी			ैैैैैैैैैैैैैैैैैै
पश्चिमी		पश्चिमी			वरनष्ट
क्षेत्र		क्षेत्र			युलनसससससससससससससस
से		से			चूनकारनप
गिरफ्तार		गिरफ्तार			काेेेेेेेेेेेेेेेे
किया		कर			मुताबनक
।		।			शककककककककककककककककक
वरिष्ठ		वरिष्ठ			बनजली
पुलिस		पुलिस			धकाफफफफफफफफफफफफफफफ
अधिकारियों		अधिकारी			काेेेेेेेेेेेेेेेे
के		के			ि1दीीीीीीीीीीीीीीी
मुताबिक		मुताबिक			जमाााााााााााााााा
एक		एक			केंद्ररररररररररररर
बिजली		बिजली			कोोोोोोोोोोोोोोोोो
इकाई		इकाई			लइअिा
के		का			कारररररररररररररररर
नक़दी		नकदी			पोजिाााााााााााााा
जमा		जमा			बिा
केंद्र		केंद्र			वक्ततततततततततततततत
को		को			धििििििििििििििििि
लूटने		लूट			लोग
की		का			कोोोोोोोोोोोोोोोोो
योजना		योजना			गनरई्ताररररररररररर
बनाते		बना			कनपा
वक्त		वक्त			गपा
इन		यह			ैैैैैैैैैैैैैैैैैै
लोगों		लोग			यए्टनमीीीीीीीीीीीी
को		को			क्षेत्रररररररररररर
गिरफ्तार		गिरफ्तार			काेेेेेेेेेेेेेेेे
किया		कर			चतनरनक्ततततततततततत
गया		जा			आयापुक्ततततततततततत
।		।			बनयनि
पश्चिमी		पश्चिमी			बनहारीीीीीीीीीीीीी
क्षेत्र		क्षेत्र			िेेेेेेेेेेेेेेेेे
के		का			बताप
अतिरिक्त		अतिरिक्त			कननननननननननननननननन
उपायुक्त		उपायुक्त			य्रउमममममममममममममम
बिपिन		बिपिन			दॉष्अन
बिहारी		बिहारी			सेेेेेेेेेेेेेेेेे
ने		ने			देवेि्द्र
बताया		बता			जगताय
कि		कि			आर्ई
प्रथम		प्रथम			जेठडडडडडडडडडडडडडडड
दृष्टि		दृष्टि			डीठििििििििििििििि
से		से			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
देवेन्द्र		देवेन्द्र			िर
जगताप		जगताप			हुकुमटंद
उर्फ		उर्फ			आर्ई
जे.		जे.			कालनपााााााााााााा
डी.		डी.			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
,		COMMA			सरदारररररररररररररर
नरेश		नरेश			खािििििििििििििििि
हुकुमचंद		हुकुमचंद			आर्ई
उर्फ		उर्फ			एकीललललललललललललललल
कालिया		कालिया			Uररररररररररररररररर
,		COMMA			सबीर
सरदार		सरदार			खािििििििििििििििि
खान		खान			०ोााााााााााााााा
उर्फ		उर्फ			राजि
शकील		शकील			गनरोहहहहहहहहहहहहहह
और		और			सेेेेेेेेेेेेेेेेे
सबीर		सबीर			जुा
खान		खान			मालइम
छोटा		छोटा			हो
राजन		राजन			ह।ँँँँँँँँँँँँँँँँ
गिरोह		गिरोह			ैैैैैैैैैैैैैैैैैै
से		से			आि्हंिे
जुड़े		जुड़			बताप
मालूम		मालूम			कननननननननननननननननन
होते		हो			पेेेेेेेेेेेेेेेेे
हैं		है			लोग
।		।			जुहइ
उन्होंने		वह			स्उनतततततततततततततत
बताया		बता			कझयररररररररररररररर
कि		कि			टनमिी
ये		यह			रेस्अोरांअ
लोग		लोग			काेेेेेेेेेेेेेेेे
जुहू		जुहू			बाहररररररररररररररर
स्थित		स्थित			रनलापंस
कॉपर		कॉपर			शिर्जीीीीीीीीीीीीी
चिमनी		चिमनी			काेेेेेेेेेेेेेेेे
रेस्टोरेंट		रेस्टोरेंट			ि1दीीीीीीीीीीीीीीी
के		के			जमाााााााााााााााा
बाहर		बाहर			केंद्ररररररररररररर
रिलायंस		रिलायंस			कोोोोोोोोोोोोोोोोो
एनर्जी		एनर्जी			लइअिा
के		का			कारररररररररररररररर
नक़दी		नकदी			ईनरा1ससससससससससससस
जमा		जमा			मेंंंंंंंंंंंंंंंं
केंद्र		केंद्र			वहहहहहहहहहहहहहहहहह
को		को			ैैैैैैैैैैैैैैैैैै
लूटने		लूट			युलनसससससससससससससस
की		का			चूनकारीीीीीीीीीीीी
फिराक़		फिराक़			िेेेेेेेेेेेेेेेेे
में		में			संवाददाताााााााााा
थे		था			कारररररररररररररररर
।		.			आससससससससससससससससस
पुलिस		पुलिस			थांका
अधिकारी		अधिकारी			कोोोोोोोोोोोोोोोोो
ने		ने			गलतततततततततततततततत
संवाददाता		संवाददाता			बताप
की		का			जह
उस		वह			यइ०ााााााााााााााा
आशंका		आशंका			गपा
को		को			कननननननननननननननननन
गलत		गलत			पेेेेेेेेेेेेेेेेे
बताया		बता			लोग
जिसमें		जो			ईनल्मीीीीीीीीीीीीी
पूछा		पूछ			सनतार
गया		जा			सेेेेेेेेेेेेेेेेे
कि		कि			ईनरड़तीीीीीीीीीीीीी
ये		यह			मा.गिा
लोग		लोग			काेेेेेेेेेेेेेेेे
फिल्मी		फिल्मी			टक्करररररररररररररर
सितारों		सितारा			मेंंंंंंंंंंंंंंंं
से		से			वहहहहहहहहहहहहहहहहह
फिरौती		फिरौती			ैैैैैैैैैैैैैैैैैै
माँगने		माँग			सइत्र
के		का			काेेेेेेेेेेेेेेेे
चक्कर		चक्कर			मुताबन
में		में			जेठडडडडडडडडडडडडडडड
थे		था			डीठििििििििििििििि
।		.			काेेेेेेेेेेेेेेेे
सूत्रों		सूत्र			खनला
के		के			िवतररररररररररररररर
मुताबिक़		मुताबिक			युलनसससससससससससससस
जे.		जे.			स्अेयिाााााााााााा
डी.		डी.			मेंंंंंंंंंंंंंंंं
के		के			यहलेेेेेेेेेेेेेेे
खिलाफ		खिलाफ			सेेेेेेेेेेेेेेेेे
नवघर		नवघर			लयअ
पुलिस		पुलिस			Uररररररररररररररररर
स्टेशन		स्टेशन			हत्पाााााााााााााा
में		में			काेेेेेेेेेेेेेेेे
पहले		पहले			मामलाााााााााााााा
से		से			दर्ज
लूट		लूट			ह।ँँँँँँँँँँँँँँँँ
और		और			ैैैैैैैैैैैैैैैैैै
हत्या		हत्या			चूनकारनप
के		का			िेेेेेेेेेेेेेेेेे
मामले		मामला			बताप
दर्ज		दर्ज			कननननननननननननननननन
हैं		है			मंगलवारररररररररररर
।		.			कारररररररररररररररर
अधिकारियों		अधिकारी			सुबहहहहहहहहहहहहहहह
ने		ने			ढ़Uँँँँँँँँँँँँँँँँ
बताया		बता			गाडृनप
कि		कि			मेंंंंंंंंंंंंंंंं
मंगलवार		मंगलवार			करीब
की		का			३UUUUUUUUUUUUUUUUU
सुबह		सुबह			ए्रद्ूालु
10		10			जम्मइ
गाड़ियों		गाड़ी			सेेेेेेेेेेेेेेेेे
में		में			रवािाााााााााााााा
करीब		करीब			हुश
200		200			ैैैैैैैैैैैैैैैैैै
श्रद्धालु		श्रद्धालु			धससससससससससससससससस
जम्मू		जम्मू			बारररररररररररररररर
से		से			बर्ईबारीीीीीीीीीीी
रवाना		रवाना			काेेेेेेेेेेेेेेेे
हुए		हो			कारण
।		।			०हहहहहहहहहहहहहहहहह
इस		यह			जुलाफफफफफफफफफफफफफफ
बार		बार			तककककककककककककककककक
बर्फबारी		बर्फबारी			यरंयरागततततततततततत
के		के			यहलगाममममममममममममम
कारण		कारण			रइअ
छह		छह			सेेेेेेेेेेेेेेेेे
जुलाई		जुलाई			पात्रा
तक		तक			कारररररररररररररररर
परंपरागत		परंपरागत			चिुमतननननननननननननन
पहलगाम		पहलगाम			िहीं
रूट		रूट			देेेेेेेेेेेेेेेेे
से		से			गफँँँँँँँँँँँँँँँँ
यात्रा		यात्रा			ह।ोोोोोोोोोोोोोोोो
की		का			ैैैैैैैैैैैैैैैैैै
अनुमति		अनुमति			वहींंंंंंंंंंंंंंं
नहीं		नहीं			बीशसशई
दी		दे			काेेेेेेेेेेेेेेेे
गई		जा			य्रवक्तााााााााााा
है		है			िेेेेेेेेेेेेेेेेे
।		।			बताप
वहीं		वहीं			कननननननननननननननननन
बीएसएफ		बीएसएफ			पात्रनप
के		का			कारररररररररररररररर
प्रवक्ता		प्रवक्ता			सुरक्षाााााााााााा
ने		ने			काेेेेेेेेेेेेेेेे
बताया		बता			लनशशशशशशशशशशशशशशशश
कि		कि			रास्ता
यात्रियों		यात्री			मेंंंंंंंंंंंंंंंं
की		का			यर्पाय्ततततततततततत
सुरक्षा		सुरक्षा			संख्पा
के		के			मेंंंंंंंंंंंंंंंं
लिए		लिए			बीशसशई
रास्तों		रास्ता			काेेेेेेेेेेेेेेेे
में		में			जवाि
पर्याप्त		पर्याप्त			कोोोोोोोोोोोोोोोोो
संख्या		संख्या			त।िात
में		में			कनपा
बीएसएफ		बीएसएफ			गपा
के		का			ह।ोोोोोोोोोोोोोोोो
जवानों		जवान			ैैैैैैैैैैैैैैैैैै
को		को			यइराेेेेेेेेेेेेेे
तैनात		तैनात			धलाकाााााााााााााा
किया		कर			कारररररररररररररररर
गया		जा			जांट
है		है			कारररररररररररररररर
।		।			जााााााााााााााााा
पूरे		पूरा			टुक
इलाके		इलाका			ह।ोोोोोोोोोोोोोोोो
की		का			Uररररररररररररररररर
जांच		जांच			सभी
की		कर			रास्ता
जा		जा			यररररररररररररररररर
चुकी		चुक			लगाताररररररररररररर
है		है			िनगाहहहहहहहहहहहहहह
और		और			रख
सभी		सभी			जााााााााााााााााा
रास्तों		रास्ता			रह
पर		पर			ह।ोोोोोोोोोोोोोोोो
लगातार		लगातार			ैैैैैैैैैैैैैैैैैै
निगाह		निगाह			बीशसशई
रखी		रख			िेेेेेेेेेेेेेेेेे
जा		जा			धससससससससससससससससस
रही		रह			क-नि
है		है			पात्रा
।		।			काेेेेेेेेेेेेेेेे
बीएसएफ		बीएसएफ			दडराि
ने		ने			बीमार
इस		यह			यडृिाााााााााााााा
कठिन		कठिन			वाला
यात्रा		यात्रा			काेेेेेेेेेेेेेेेे
के		के			लनशशशशशशशशशशशशशशशश
दौरान		दौरान			ढ़३
बीमार		बीमार			टनकनत्सााााााााााा
पड़ने		पड़			एनवनर
वालों		वाला			भीीीीीीीीीीीीीीीीी
के		के			लगाशशशशशशशशशशशशशशश
लिए		लिए			ह।ँँँँँँँँँँँँँँँँ
12		12			तउाााााााााााााााा
चिकित्सा		चिकित्सा			क।ंया
शिविर		शिविर			मेंंंंंंंंंंंंंंंं
भी		भी			यर्पाय्ततततततततततत
लगाए		लगा			मात्रााााााााााााा
हैं		है			मेंंंंंंंंंंंंंंंं
तथा		तथा			दवाधपां
कैंपों		कैंप			आयलब्ू
में		में			ह।ँँँँँँँँँँँँँँँँ
पर्याप्त		पर्याप्त			ैैैैैैैैैैैैैैैैैै
मात्रा		मात्रा			चतनरनक्ततततततततततत
में		में			जनलााााााााााााााा
दवाइयां		दवाई			वववववववववववववववववव
उपलब्ध		उपलब्ध			सत्ररररररररररररररर
हैं		है			जजजजजजजजजजजजजजजजजज
।		।			मोहम्मद
अतिरिक्त		अतिरिक्त			जईरररररररररररररररर
जिला		जिला			िेेेेेेेेेेेेेेेेे
व		व			हत्पाााााााााााााा
सत्र		सत्र			Uररररररररररररररररर
जज		जज			हत्पाााााााााााााा
मोहम्मद		मोहम्मद			कारररररररररररररररर
जफर		जफर			कोएनय
ने		ने			काेेेेेेेेेेेेेेेे
हत्या		हत्या			मामला
और		और			मेंंंंंंंंंंंंंंंं
हत्या		हत्या			जितााााााााााााााा
की		का			दललललललललललललललललल
कोशिश		कोशिश			९६६६६६६६६६६६६६६६६६
के		का			पइयययययययययययययययय
मामलों		मामला			४४४४४४४४४४४४४४४४४४
में		में			सांसद
जनता		जनता			य्रभुिाउ
दल		दल			सनंहहहहहहहहहहहहहहह
(		(			कोोोोोोोोोोोोोोोोो
यू		यू			बॉहस्यतनवारररररररर
)		)			कोोोोोोोोोोोोोोोोो
सांसद		सांसद			जमाित
प्रभुनाथ		प्रभुनाथ			देेेेेेेेेेेेेेेेे
सिंह		सिंह			देेेेेेेेेेेेेेेेे
को		को			ैैैैैैैैैैैैैैैैैै
बृहस्पतिवार		बृहस्पतिवार			सनंहहहहहहहहहहहहहहह
को		को			वर्ष
जमानत		जमानत			ढ़55)
दे		दे			मेंंंंंंंंंंंंंंंं
दी		दे			०यरााााााााााााााा
।		।			जनला
सिंह		सिंह			काेेेेेेेेेेेेेेेे
वर्ष		वर्ष			मएरख
1995		1995			मेंंंंंंंंंंंंंंंं
में		में			शककककककककककककककककक
छपरा		छपरा			हत्पाााााााााााााा
जिले		जिला			Uररररररररररररररररर
के		का			हत्पाााााााााााााा
मशरख		मशरख			कारररररररररररररररर
में		में			कोएनय
एक		एक			काेेेेेेेेेेेेेेेे
हत्या		हत्या			दोोोोोोोोोोोोोोोोो
और		और			चि्प
हत्या		हत्या			मामला
की		का			मेंंंंंंंंंंंंंंंं
कोशिश		कोशिश			थरोयी
के		का			ह।ँँँँँँँँँँँँँँँँ
दो		दो			ैैैैैैैैैैैैैैैैैै
अन्य		अन्य			सनंहहहहहहहहहहहहहहह
मामलों		मामला			िेेेेेेेेेेेेेेेेे
में		में			थजजजजजजजजजजजजजजजजज
आरोपी		आरोपी			हीीीीीीीीीीीीीीीीी
हैं		है			जमाित
।		।			छ
सिंह		सिंह			पाटनका
ने		ने			दापररररररररररररररर
आज		आज			कारररररररररररररररर
ही		ही			उीहहहहहहहहहहहहहहहह
जमानत		जमानत			ैैैैैैैैैैैैैैैैैै
-		-			यार्अीीीीीीीीीीीीी
याचिका		याचिका			वनूापक
दायर		दायर			Uररररररररररररररररर
की		कर			समर्उक
थी		था			काेेेेेेेेेेेेेेेे
।		।			साउ
पार्टी		पार्टी			पहा...............
विधायकों		विधायक			थशशशशशशशशशशशशशशशशश
